num;Mean_mse;Mean_mae;Mean_mape;Mean_aof;Median_aof;Variance;sequence;model;hour;last;tr1;tr2;gauss_noise;sin_noise;train_percent;layer_size;reg1;reg2;epochs;batch_sizes;sqrp;time_delta;epochs_1;trans_size
3619115693779637231;44.69774362935437;771.3555445152897;1081.682704862877;107.29574623107911;112.20513153076172;292.967241996755;IM;RNN;0;2;0;0;10;0;0.7;25;0;0.01;[75];[8];1;1;[0];0
1261526306961244215;13.232364314099854;100.21540759535527;224.3692842314857;112.74315643310547;112.43793869018555;7.75614014363382;IS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.01;[75];[8];1;1;[0];0
4386910192713064983;41.27901169274256;111.48151012628394;1041.3407115442844;31.599510526657106;15.914584159851074;826.4985273236452;DS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.05;[75];[8];1;1;[0];0
3428847581625149539;47.138827008165144;96.4362652872628;510.5767456410407;114.11465225219726;114.37405776977539;22.96162371767044;IS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.05;[75];[8];1;1;[0];0
8261238958726553347;9.978130983147974;120.26946326496605;1205.732238691711;6.678634977340698;6.984723329544067;151.14847379987668;DS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.05;[75];[8];1;1;[0];0
7622436460920568982;2.5944076154029116;38.010471740420044;544.0631332363989;72.24960136413574;78.86386489868164;459.85630129587446;IM;RNN;0;2;0;0;2;0;0.7;25;0;0.05;[75];[8];1;1;[0];0
3273178129460785903;43.37133224720056;749.3674238235955;967.121395986123;104.27011337280274;105.27278900146484;215.52947032887081;IM;RNN;0;2;0;0;10;0;0.7;25;0;0.05;[75];[8];1;1;[0];0
6101607966824562158;11.777440423565816;96.69933380219427;464.7824202951009;113.31933364868163;113.67284774780273;15.541617507336777;IS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.05;[75];[8];1;1;[0];0
324929292808578115;46.85485522482722;106.70442704809659;390.44707918531805;31.004655647277833;30.283946990966797;229.48464214135416;DS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.1;[75];[8];1;1;[0];0
4823544493215447508;49.456845947794356;152.2481523169423;733.0714187732059;101.15654754638672;99.24945068359375;56.41336302907439;IS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.1;[75];[8];1;1;[0];0
1180798742070770610;9.850436298193028;81.15006938527523;870.2166141656487;32.40446147918701;30.463377952575684;264.0579431705927;DS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.1;[75];[8];1;1;[0];0
4389165774821034469;2.272491945030523;168.97439880044735;402.05228956026883;80.62685852050781;79.07925033569336;83.9837500969437;IM;RNN;0;2;0;0;2;0;0.7;25;0;0.1;[75];[8];1;1;[0];0
7996346148872985177;42.88550398885142;894.1442999297681;1277.359259650408;107.6144302368164;104.86411666870117;98.03276397412642;IM;RNN;0;2;0;0;10;0;0.7;25;0;0.1;[75];[8];1;1;[0];0
4315599393381349561;13.286625527853626;106.80412684736393;447.3461630106373;105.75673065185546;109.54463958740234;150.25220259439433;IS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.1;[75];[8];1;1;[0];0
4310370156360145450;44.98762988271278;561.7967956342673;966.2088858990646;28.327822971343995;26.053613662719727;731.0458050650949;DS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.005;[100];[8];1;1;[0];0
8042214830056300668;11.955072973854286;489.4439572759742;1387.8746391614634;27.156078481674193;25.834768295288086;831.7506883929569;DS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.005;[100];[8];1;1;[0];0
5363423885838898166;1.7097075248949511;144.24062254040473;459.75338437044536;70.64172744750977;71.94148254394531;168.50874386785435;IM;RNN;0;2;0;0;2;0;0.7;25;0;0.005;[100];[8];1;1;[0];0
9210468025507849724;48.98411588038657;102.79321837741318;298.96200097254143;114.2682975769043;114.28451919555664;2.4779420449637106;IS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.005;[100];[8];1;1;[0];0
531542717850968903;47.598570763024384;906.8109383238249;1101.7187809105853;109.68507690429688;113.08087158203125;215.95047883730382;IM;RNN;0;2;0;0;10;0;0.7;25;0;0.005;[100];[8];1;1;[0];0
4236758052863910463;12.157483437643076;92.57261254544593;255.95408553975463;114.55597229003907;113.74621963500977;9.894275504050311;IS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.005;[100];[8];1;1;[0];0
152112037807467343;42.092755405790506;599.8770598047734;1472.1584291750364;31.206098890304567;43.17899703979492;1040.7200460504396;DS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.01;[100];[8];1;1;[0];0
2809124259355772337;11.329484147111362;618.2707901407549;1355.7636521767868;25.779986953735353;16.63000774383545;712.4237382573367;DS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.01;[100];[8];1;1;[0];0
3445522619423184608;2.812074051356285;177.48788122361663;599.40015822066;76.06513214111328;77.3556022644043;136.05353213914495;IM;RNN;0;2;0;0;2;0;0.7;25;0;0.01;[100];[8];1;1;[0];0
280057009189661838;47.86387653127139;137.8706941231422;383.7358737581806;116.60578994750976;113.23480224609375;80.70215642843921;IS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.01;[100];[8];1;1;[0];0
8622955898665374965;49.836597644920154;1167.8161960169448;1117.4090818206564;116.97613143920898;119.13313293457031;244.8474199603923;IM;RNN;0;2;0;0;10;0;0.7;25;0;0.01;[100];[8];1;1;[0];0
1533403461141596054;12.97256779720963;85.38429469778787;317.1218048364198;115.50547561645507;114.41878128051758;22.745771914942306;IS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.01;[100];[8];1;1;[0];0
6933423844776238964;42.43252108342676;436.5768037280835;488.96023499681326;67.03585290908813;78.23175811767578;1247.5352679045434;DS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.05;[100];[8];1;1;[0];0
2681443056371844255;10.274311791103875;316.94274781359155;602.1229033654771;33.90131134986878;35.39023017883301;938.4272527136942;DS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.05;[100];[8];1;1;[0];0
4029622894197419592;49.99202122277452;97.96817889059744;737.5745787250564;112.16691589355469;111.88699722290039;25.12360176626826;IS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.05;[100];[8];1;1;[0];0
6154301287183114919;2.6413404858529668;88.97340729912185;401.77822516813137;86.16935539245605;90.96759796142578;302.50254969044835;IM;RNN;0;2;0;0;2;0;0.7;25;0;0.05;[100];[8];1;1;[0];0
7492440399640103924;12.77119407530858;74.13670008697451;365.6842523847484;113.31912765502929;112.99036026000977;45.627130032680576;IS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.05;[100];[8];1;1;[0];0
3979231839454127006;47.91826603253996;770.8652099881208;1199.0946189581414;117.27571411132813;119.01785659790039;105.51892352379159;IM;RNN;0;2;0;0;10;0;0.7;25;0;0.05;[100];[8];1;1;[0];0
1587609774841635399;42.582377950239064;194.50215791145698;277.867798991315;77.29809494018555;79.24084854125977;471.6796146225032;DS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.1;[100];[8];1;1;[0];0
3235190502271060019;8.257372564013343;190.8081289123541;340.82934725394176;65.05715065002441;77.25725173950195;788.8259316965153;DS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.1;[100];[8];1;1;[0];0
6395528047685237006;48.76986851027193;127.7282322017841;826.5774829398058;103.22903289794922;106.61487197875977;43.00594735687831;IS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.1;[100];[8];1;1;[0];0
50048858911429630;3.8794233932585023;281.85925359564953;524.9323979068862;91.04234008789062;92.16753005981445;61.024618214196536;IM;RNN;0;2;0;0;2;0;0.7;25;0;0.1;[100];[8];1;1;[0];0
2290189065628522543;12.026400310577468;93.99025973087271;459.08076138102444;109.37505493164062;107.75462341308594;51.02124807011335;IS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.1;[100];[8];1;1;[0];0
3326134220004627612;45.491506307156904;784.3052988431189;1238.8728188263963;115.82941970825195;117.41326522827148;46.55296834912209;IM;RNN;0;2;0;0;10;0;0.7;25;0;0.1;[100];[8];1;1;[0];0
5132532077158001743;44.903735129811785;461.6294382449096;1279.9863577326817;48.07794055938721;45.60363578796387;794.7786358160499;DS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.005;[125];[8];1;1;[0];0
1337656106270372441;11.599790523855498;973.6131247456717;847.715370841957;58.66843690872192;56.29734230041504;1220.277371835318;DS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.005;[125];[8];1;1;[0];0
4371945487647853526;50.81336998610554;85.97399513456901;384.4220196139699;116.6570198059082;112.49267196655273;95.01920513806922;IS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.005;[125];[8];1;1;[0];0
6581504058136876079;2.577811781517995;273.5822737733941;486.8237871812374;87.48212509155273;90.66030502319336;203.3294871011103;IM;RNN;0;2;0;0;2;0;0.7;25;0;0.005;[125];[8];1;1;[0];0
6861848309674382467;12.081783476036112;67.5307506571965;313.9408355892724;114.34869232177735;113.58906555175781;8.330818349132313;IS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.005;[125];[8];1;1;[0];0
2276517059280627644;52.209950685712954;1247.7302175798047;1111.9236664684972;115.74676895141602;122.75873947143555;445.33350039129436;IM;RNN;0;2;0;0;10;0;0.7;25;0;0.005;[125];[8];1;1;[0];0
4258275926533805156;47.62558723584605;557.4088802391059;1192.6299215820532;50.46519918441773;57.92196273803711;2017.0417644392157;DS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.01;[125];[8];1;1;[0];0
800271320484399034;10.44977972559511;728.0538837554316;430.8829873355917;36.12195158004761;38.12873458862305;946.1732475056218;DS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.01;[125];[8];1;1;[0];0
4446869111140072039;50.403684528368174;51.125273640681385;471.03455510430206;115.71771240234375;114.68115997314453;14.897449504921678;IS;RNN_fs;0;2;0;0;10;0;0.7;25;0;0.01;[125];[8];1;1;[0];0
4594078958728687458;1.8524666803797765;87.46688772517378;426.80100295404793;86.9458610534668;90.25973510742188;201.65893213447941;IM;RNN;0;2;0;0;2;0;0.7;25;0;0.01;[125];[8];1;1;[0];0
3177654633290383234;12.28874517357853;74.76001297554593;380.84040392113263;117.42606201171876;114.76839447021484;46.338673145216895;IS;RNN_fs;0;2;0;0;5;0;0.7;25;0;0.01;[125];[8];1;1;[0];0
