Time Pressure Rate
23.30000114 194.22846984863 400000.0 
23.31666565 194.22178649902 400000.0 
23.33333206 194.2151184082 400000.0 
23.35000038 194.20845031738 400000.0 
23.36666679 194.20178222656 400000.0 
23.38333321 194.19509887695 400000.0 
23.40000153 194.18846130371 400000.0 
23.41666603 194.18180847168 400000.0 
23.43333244 194.17515563965 400000.0 
23.45000076 194.16850280762 400000.0 
23.46666718 194.16186523438 400000.0 
23.48333359 194.15522766113 400000.0 
23.5 194.14860534668 400000.0 
23.51666641 194.14196777344 400000.0 
23.53333282 194.13536071777 400000.0 
23.54999924 194.12873840332 400000.0 
23.56666565 194.12213134766 400000.0 
23.58333397 194.11552429199 400000.0 
23.60000038 194.10890197754 400000.0 
23.61666679 194.10231018066 400000.0 
23.63333321 194.09571838379 400000.0 
23.64999962 194.08912658691 400000.0 
23.66666603 194.08253479004 400000.0 
23.68333435 194.07597351074 400000.0 
23.70000076 194.06939697266 400000.0 
23.71666718 194.06282043457 400000.0 
23.73333359 194.05624389648 400000.0 
23.75 194.04969787598 400000.0 
23.76666641 194.04312133789 400000.0 
23.78333282 194.03657531738 400000.0 
23.79999924 194.03001403809 400000.0 
23.81666756 194.02348327637 400000.0 
23.83333397 194.01693725586 400000.0 
23.84999847 194.01040649414 400000.0 
23.86666679 194.00387573242 400000.0 
23.88333321 193.99732971191 400000.0 
23.89999962 193.9907989502 400000.0 
23.91666794 193.98429870605 400000.0 
23.93333435 193.97778320313 400000.0 
23.94999886 193.9712677002 400000.0 
23.96666718 193.96475219727 400000.0 
23.98333359 193.95826721191 400000.0 
24.0 193.95176696777 0.0 
24.01666641 235.35943603516 0.0 
24.03333282 244.3271484375 0.0 
24.04999924 248.17530822754 0.0 
24.06666756 250.8688659668 0.0 
24.08333206 252.91575622559 0.0 
24.10000229 254.57443237305 0.0 
24.11666679 255.95495605469 0.0 
24.1333313 257.13861083984 0.0 
24.15000153 258.18148803711 0.0 
24.16666603 259.1044921875 0.0 
24.18333435 259.93276977539 0.0 
24.20000076 260.6845703125 0.0 
24.21666527 261.3742980957 0.0 
24.23333359 262.01406860352 0.0 
24.25 262.6051940918 0.0 
24.26666641 263.1549987793 0.0 
24.28333282 263.6692199707 0.0 
24.30000114 264.15234375 0.0 
24.31666565 264.60836791992 0.0 
24.33333206 265.04095458984 0.0 
24.35000038 265.45379638672 0.0 
24.36666489 265.84518432617 0.0 
24.38333511 266.21755981445 0.0 
24.39999962 266.57284545898 0.0 
24.41666794 266.91262817383 0.0 
24.43333435 267.23828125 0.0 
24.44999886 267.55096435547 0.0 
24.46666718 267.85189819336 0.0 
24.48333359 268.14196777344 0.0 
24.5 268.42242431641 0.0 
24.51666641 268.69485473633 0.0 
24.53333473 268.95745849609 0.0 
24.54999924 269.21109008789 0.0 
24.56666565 269.45642089844 0.0 
24.58333397 269.6940612793 0.0 
24.59999847 269.9245300293 0.0 
24.6166687 270.14822387695 0.0 
24.63333321 270.36557006836 0.0 
24.64999771 270.57696533203 0.0 
24.66666794 270.78274536133 0.0 
24.68333244 270.98318481445 0.0 
24.70000076 271.1787109375 0.0 
24.71666718 271.36953735352 0.0 
24.73333359 271.55612182617 0.0 
24.75 271.73944091797 0.0 
24.76666641 271.91809082031 0.0 
24.78333282 272.09237670898 0.0 
24.79999924 272.26257324219 0.0 
24.81666756 272.42889404297 0.0 
24.83333206 272.59158325195 0.0 
24.85000229 272.75076293945 0.0 
24.86666679 272.90658569336 0.0 
24.8833313 273.05920410156 0.0 
24.90000153 273.20880126953 0.0 
24.91666603 273.35543823242 0.0 
24.93333435 273.49923706055 0.0 
24.95000076 273.6403503418 0.0 
24.96666527 273.77890014648 0.0 
24.98333359 273.91491699219 0.0 
25.0 274.0485534668 0.0 
25.01666641 274.17993164063 0.0 
25.03333282 274.30911254883 0.0 
25.05000114 274.43627929688 0.0 
25.06666565 274.56173706055 0.0 
25.08333206 274.68557739258 0.0 
25.10000038 274.80712890625 0.0 
25.11666489 274.92654418945 0.0 
25.13333511 275.0439453125 0.0 
25.14999962 275.15942382813 0.0 
25.16666794 275.27307128906 0.0 
25.18333435 275.38491821289 0.0 
25.19999886 275.49505615234 0.0 
25.21666718 275.603515625 0.0 
25.23333359 275.71038818359 0.0 
25.25 275.8157043457 0.0 
25.26666641 275.91949462891 0.0 
25.28333473 276.02178955078 0.0 
25.29999924 276.12268066406 0.0 
25.31666565 276.22219848633 0.0 
25.33333397 276.32034301758 0.0 
25.34999847 276.41720581055 0.0 
25.3666687 276.51275634766 0.0 
25.38333321 276.60711669922 0.0 
25.39999771 276.70025634766 0.0 
25.41666794 276.79223632813 0.0 
25.43333244 276.8830871582 0.0 
25.45000076 276.97286987305 0.0 
25.46666718 277.06155395508 0.0 
25.48333359 277.14929199219 0.0 
25.5 277.23614501953 0.0 
25.51666641 277.32241821289 0.0 
25.53333282 277.40753173828 0.0 
25.54999924 277.49151611328 0.0 
25.56666756 277.57443237305 0.0 
25.58333206 277.65634155273 0.0 
25.60000229 277.73727416992 0.0 
25.61666679 277.81726074219 0.0 
25.6333313 277.89633178711 0.0 
25.65000153 277.97448730469 0.0 
25.66666603 278.0517578125 0.0 
25.68333435 278.1282043457 0.0 
25.70000076 278.20379638672 0.0 
25.71666527 278.27856445313 0.0 
25.73333359 278.3525390625 0.0 
25.75 278.42572021484 0.0 
25.76666641 278.49816894531 0.0 
25.78333282 278.56985473633 0.0 
25.80000114 278.64077758789 0.0 
25.81666565 278.71102905273 0.0 
25.83333206 278.7805480957 0.0 
